id,alpha,G,G_v,G_sd_v,gt_type,G_sd,time,r,r_sim
24,0.8,3.2,3.2,2.6,Household,2.1,37,-0.1,-0.147901471648589
24,0.8,3.2,3.2,2.6,Household,2.1,38,-0.1,-0.147901471648589
24,0.8,3.2,3.2,2.6,Household,2.1,39,-0.1,-0.147901471648589
24,0.8,3.2,3.2,2.6,Household,2.1,40,-0.1,-0.147901471648589
24,0.8,3.2,3.2,2.6,Household,2.1,41,-0.2,-0.224161134101906
24,0.8,3.2,3.2,2.6,Household,2.1,42,0.2,0.119946167568711
24,0.8,3.2,3.2,2.6,Household,2.1,43,0.2,0.119946167568711
24,0.8,3.2,3.2,2.6,Household,2.1,44,0.2,0.119946167568711
24,0.8,3.2,3.2,2.6,Household,2.1,45,0.2,0.119946167568711
24,0.8,3.2,3.2,2.6,Household,2.1,46,0.2,0.119946167568711
25,0.8,3.2,4,1.6,Household,2.1,1,0.3,0.152029969350906
25,0.8,3.2,4,1.6,Household,2.1,2,0.3,0.152029969350906
25,0.8,3.2,4,1.6,Household,2.1,3,0.3,0.152029969350906
25,0.8,3.2,4,1.6,Household,2.1,4,0.3,0.152029969350906
25,0.8,3.2,4,1.6,Household,2.1,5,0.3,0.152029969350906
25,0.8,3.2,4,1.6,Household,2.1,6,0.1,0.0192788706072516
25,0.8,3.2,4,1.6,Household,2.1,7,0.1,0.0192788706072516
25,0.8,3.2,4,1.6,Household,2.1,8,0.1,0.0192788706072516
25,0.8,3.2,4,1.6,Household,2.1,9,0.1,0.0192788706072516
25,0.8,3.2,4,1.6,Household,2.1,10,0.1,0.0192788706072516
25,0.8,3.2,4,1.6,Household,2.1,11,0.095,0.0157131816556435
25,0.8,3.2,4,1.6,Household,2.1,12,0.085,0.00854062590904779
25,0.8,3.2,4,1.6,Household,2.1,13,0.07,-0.00232323851153664
25,0.8,3.2,4,1.6,Household,2.1,14,0.05,-0.0170105341367412
25,0.8,3.2,4,1.6,Household,2.1,15,0.025,-0.0357083519146347
25,0.8,3.2,4,1.6,Household,2.1,16,-0.00499999999999999,-0.0586698699689967
25,0.8,3.2,4,1.6,Household,2.1,17,-0.04,-0.0862309209089675
25,0.8,3.2,4,1.6,Household,2.1,18,-0.08,-0.118834736589142
25,0.8,3.2,4,1.6,Household,2.1,19,-0.125,-0.157069595533679
25,0.8,3.2,4,1.6,Household,2.1,20,-0.175,-0.201727907401761
25,0.8,3.2,4,1.6,Household,2.1,21,-0.23,-0.253903042870563
25,0.8,3.2,4,1.6,Household,2.1,22,-0.29,-0.3151574129221
25,0.8,3.2,4,1.6,Household,2.1,23,-0.355,-0.387837384564486
25,0.8,3.2,4,1.6,Household,2.1,24,-0.425,-0.47572828016353
25,0.8,3.2,4,1.6,Household,2.1,25,-0.5,-0.585639153376179
25,0.8,3.2,4,1.6,Household,2.1,26,0.2,0.0879127284330431
25,0.8,3.2,4,1.6,Household,2.1,27,0.2,0.0879127284330431
25,0.8,3.2,4,1.6,Household,2.1,28,0.2,0.0879127284330431
25,0.8,3.2,4,1.6,Household,2.1,29,0.2,0.0879127284330431
25,0.8,3.2,4,1.6,Household,2.1,30,0.2,0.0879127284330431
25,0.8,3.2,4,1.6,Household,2.1,31,0,-0.0548017736340028
25,0.8,3.2,4,1.6,Household,2.1,32,0,-0.0548017736340028
25,0.8,3.2,4,1.6,Household,2.1,33,0,-0.0548017736340028
25,0.8,3.2,4,1.6,Household,2.1,34,0,-0.0548017736340028
25,0.8,3.2,4,1.6,Household,2.1,35,0,-0.0548017736340028
25,0.8,3.2,4,1.6,Household,2.1,36,-0.1,-0.13561417868127
25,0.8,3.2,4,1.6,Household,2.1,37,-0.1,-0.13561417868127
25,0.8,3.2,4,1.6,Household,2.1,38,-0.1,-0.13561417868127
25,0.8,3.2,4,1.6,Household,2.1,39,-0.1,-0.13561417868127
25,0.8,3.2,4,1.6,Household,2.1,40,-0.1,-0.13561417868127
25,0.8,3.2,4,1.6,Household,2.1,41,-0.2,-0.225017378589883
25,0.8,3.2,4,1.6,Household,2.1,42,0.2,0.0879127284330431
25,0.8,3.2,4,1.6,Household,2.1,43,0.2,0.0879127284330431
25,0.8,3.2,4,1.6,Household,2.1,44,0.2,0.0879127284330431
25,0.8,3.2,4,1.6,Household,2.1,45,0.2,0.0879127284330431
25,0.8,3.2,4,1.6,Household,2.1,46,0.2,0.0879127284330431
26,0.8,3.2,4,2.1,Household,2.1,1,0.3,0.157328229353318
26,0.8,3.2,4,2.1,Household,2.1,2,0.3,0.157328229353318
26,0.8,3.2,4,2.1,Household,2.1,3,0.3,0.157328229353318
26,0.8,3.2,4,2.1,Household,2.1,4,0.3,0.157328229353318
26,0.8,3.2,4,2.1,Household,2.1,5,0.3,0.157328229353318
26,0.8,3.2,4,2.1,Household,2.1,6,0.1,0.0193647227608155
26,0.8,3.2,4,2.1,Household,2.1,7,0.1,0.0193647227608155
26,0.8,3.2,4,2.1,Household,2.1,8,0.1,0.0193647227608155
26,0.8,3.2,4,2.1,Household,2.1,9,0.1,0.0193647227608155
26,0.8,3.2,4,2.1,Household,2.1,10,0.1,0.0193647227608155
26,0.8,3.2,4,2.1,Household,2.1,11,0.095,0.0157702253108289
26,0.8,3.2,4,2.1,Household,2.1,12,0.085,0.00855748530496773
26,0.8,3.2,4,2.1,Household,2.1,13,0.07,-0.00232199018253744
26,0.8,3.2,4,2.1,Household,2.1,14,0.05,-0.0169435524549928
26,0.8,3.2,4,2.1,Household,2.1,15,0.025,-0.0354128606195297
26,0.8,3.2,4,2.1,Household,2.1,16,-0.00499999999999999,-0.0578710750802869
26,0.8,3.2,4,2.1,Household,2.1,17,-0.04,-0.0845024670848349
26,0.8,3.2,4,2.1,Household,2.1,18,-0.08,-0.115545555992742
26,0.8,3.2,4,2.1,Household,2.1,19,-0.125,-0.151309655738017
26,0.8,3.2,4,2.1,Household,2.1,20,-0.175,-0.192200141703802
26,0.8,3.2,4,2.1,Household,2.1,21,-0.23,-0.238758583439406
26,0.8,3.2,4,2.1,Household,2.1,22,-0.29,-0.291729959605443
26,0.8,3.2,4,2.1,Household,2.1,23,-0.355,-0.352183499921571
26,0.8,3.2,4,2.1,Household,2.1,24,-0.425,-0.421752107310302
26,0.8,3.2,4,2.1,Household,2.1,25,-0.5,-0.50317829017562
26,0.8,3.2,4,2.1,Household,2.1,26,0.2,0.0896908447325973
26,0.8,3.2,4,2.1,Household,2.1,27,0.2,0.0896908447325973
26,0.8,3.2,4,2.1,Household,2.1,28,0.2,0.0896908447325973
26,0.8,3.2,4,2.1,Household,2.1,29,0.2,0.0896908447325973
26,0.8,3.2,4,2.1,Household,2.1,30,0.2,0.0896908447325973
26,0.8,3.2,4,2.1,Household,2.1,31,0,-0.0541049981818267
26,0.8,3.2,4,2.1,Household,2.1,32,0,-0.0541049981818267
26,0.8,3.2,4,2.1,Household,2.1,33,0,-0.0541049981818267
26,0.8,3.2,4,2.1,Household,2.1,34,0,-0.0541049981818267
26,0.8,3.2,4,2.1,Household,2.1,35,0,-0.0541049981818267
26,0.8,3.2,4,2.1,Household,2.1,36,-0.1,-0.131326102223955
26,0.8,3.2,4,2.1,Household,2.1,37,-0.1,-0.131326102223955
26,0.8,3.2,4,2.1,Household,2.1,38,-0.1,-0.131326102223955
26,0.8,3.2,4,2.1,Household,2.1,39,-0.1,-0.131326102223955
26,0.8,3.2,4,2.1,Household,2.1,40,-0.1,-0.131326102223955
26,0.8,3.2,4,2.1,Household,2.1,41,-0.2,-0.213144973156433
26,0.8,3.2,4,2.1,Household,2.1,42,0.2,0.0896908447325973
26,0.8,3.2,4,2.1,Household,2.1,43,0.2,0.0896908447325973
26,0.8,3.2,4,2.1,Household,2.1,44,0.2,0.0896908447325973
26,0.8,3.2,4,2.1,Household,2.1,45,0.2,0.0896908447325973
26,0.8,3.2,4,2.1,Household,2.1,46,0.2,0.0896908447325973
27,0.8,3.2,4,2.6,Household,2.1,1,0.3,0.164414326421768
27,0.8,3.2,4,2.6,Household,2.1,2,0.3,0.164414326421768
27,0.8,3.2,4,2.6,Household,2.1,3,0.3,0.164414326421768
27,0.8,3.2,4,2.6,Household,2.1,4,0.3,0.164414326421768
27,0.8,3.2,4,2.6,Household,2.1,5,0.3,0.164414326421768
27,0.8,3.2,4,2.6,Household,2.1,6,0.1,0.0194745134590456
27,0.8,3.2,4,2.6,Household,2.1,7,0.1,0.0194745134590456
27,0.8,3.2,4,2.6,Household,2.1,8,0.1,0.0194745134590456
27,0.8,3.2,4,2.6,Household,2.1,9,0.1,0.0194745134590456
27,0.8,3.2,4,2.6,Household,2.1,10,0.1,0.0194745134590456
27,0.8,3.2,4,2.6,Household,2.1,11,0.095,0.0158430844104274
27,0.8,3.2,4,2.6,Household,2.1,12,0.085,0.00857896528816142
27,0.8,3.2,4,2.6,Household,2.1,13,0.07,-0.00232040575684821
27,0.8,3.2,4,2.6,Household,2.1,14,0.05,-0.0168589745540558
27,0.8,3.2,4,2.6,Household,2.1,15,0.025,-0.0350422051721992
27,0.8,3.2,4,2.6,Household,2.1,16,-0.00499999999999999,-0.0568772786587158
27,0.8,3.2,4,2.6,Household,2.1,17,-0.04,-0.0823733779926754
27,0.8,3.2,4,2.6,Household,2.1,18,-0.08,-0.111542094304147
27,0.8,3.2,4,2.6,Household,2.1,19,-0.125,-0.144398011952128
27,0.8,3.2,4,2.6,Household,2.1,20,-0.175,-0.180959570448689
27,0.8,3.2,4,2.6,Household,2.1,21,-0.23,-0.221250378290901
27,0.8,3.2,4,2.6,Household,2.1,22,-0.29,-0.265301312076683
27,0.8,3.2,4,2.6,Household,2.1,23,-0.355,-0.313154090739026
27,0.8,3.2,4,2.6,Household,2.1,24,-0.425,-0.364867919662578
27,0.8,3.2,4,2.6,Household,2.1,25,-0.5,-0.420533513344668
27,0.8,3.2,4,2.6,Household,2.1,26,0.2,0.092018776083007
27,0.8,3.2,4,2.6,Household,2.1,27,0.2,0.092018776083007
27,0.8,3.2,4,2.6,Household,2.1,28,0.2,0.092018776083007
27,0.8,3.2,4,2.6,Household,2.1,29,0.2,0.092018776083007
27,0.8,3.2,4,2.6,Household,2.1,30,0.2,0.092018776083007
27,0.8,3.2,4,2.6,Household,2.1,31,0,-0.053236921947481
27,0.8,3.2,4,2.6,Household,2.1,32,0,-0.053236921947481
27,0.8,3.2,4,2.6,Household,2.1,33,0,-0.053236921947481
27,0.8,3.2,4,2.6,Household,2.1,34,0,-0.053236921947481
27,0.8,3.2,4,2.6,Household,2.1,35,0,-0.053236921947481
27,0.8,3.2,4,2.6,Household,2.1,36,-0.1,-0.126139177617714
27,0.8,3.2,4,2.6,Household,2.1,37,-0.1,-0.126139177617714
27,0.8,3.2,4,2.6,Household,2.1,38,-0.1,-0.126139177617714
27,0.8,3.2,4,2.6,Household,2.1,39,-0.1,-0.126139177617714
27,0.8,3.2,4,2.6,Household,2.1,40,-0.1,-0.126139177617714
27,0.8,3.2,4,2.6,Household,2.1,41,-0.2,-0.199263630589971
27,0.8,3.2,4,2.6,Household,2.1,42,0.2,0.092018776083007
27,0.8,3.2,4,2.6,Household,2.1,43,0.2,0.092018776083007
27,0.8,3.2,4,2.6,Household,2.1,44,0.2,0.092018776083007
27,0.8,3.2,4,2.6,Household,2.1,45,0.2,0.092018776083007
27,0.8,3.2,4,2.6,Household,2.1,46,0.2,0.092018776083007
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,1,0.3,0.304825194822241
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,2,0.3,0.304825194822241
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,3,0.3,0.304825194822241
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,4,0.3,0.304825194822241
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,5,0.3,0.304825194822241
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,6,0.1,0.0598609122923547
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,7,0.1,0.0598609122923547
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,8,0.1,0.0598609122923547
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,9,0.1,0.0598609122923547
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,10,0.1,0.0598609122923547
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,11,0.095,0.0537442576985383
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,12,0.085,0.0415121682575638
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,13,0.07,0.0231671374710677
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,14,0.05,-0.00128695245911492
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,15,0.025,-0.0318446391035712
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,16,-0.00499999999999999,-0.0684985829642628
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,17,-0.04,-0.111239114408165
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,18,-0.08,-0.16005353227386
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,19,-0.125,-0.214924978766509
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,20,-0.175,-0.275830530046925
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,21,-0.23,-0.342737677679315
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,22,-0.29,-0.415597005387088
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,23,-0.355,-0.494323679502671
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,24,-0.425,-0.57872937962325
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,25,-0.5,
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,26,0.2,0.182274182874007
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,27,0.2,0.182274182874007
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,28,0.2,0.182274182874007
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,29,0.2,0.182274182874007
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,30,0.2,0.182274182874007
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,31,0,-0.062390788969525
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,32,0,-0.062390788969525
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,33,0,-0.062390788969525
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,34,0,-0.062390788969525
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,35,0,-0.062390788969525
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,36,-0.1,-0.184446994583688
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,37,-0.1,-0.184446994583688
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,38,-0.1,-0.184446994583688
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,39,-0.1,-0.184446994583688
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,40,-0.1,-0.184446994583688
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,41,-0.2,-0.306255414549214
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,42,0.2,0.182274182874007
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,43,0.2,0.182274182874007
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,44,0.2,0.182274182874007
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,45,0.2,0.182274182874007
28,0.8,4.6,3.4,2.3,Intrinsic,3.1,46,0.2,0.182274182874007
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,1,0.3,0.362344676318607
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,2,0.3,0.362344676318607
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,3,0.3,0.362344676318607
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,4,0.3,0.362344676318607
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,5,0.3,0.362344676318607
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,6,0.1,0.0621247640965907
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,7,0.1,0.0621247640965907
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,8,0.1,0.0621247640965907
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,9,0.1,0.0621247640965907
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,10,0.1,0.0621247640965907
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,11,0.095,0.0555701151647766
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,12,0.085,0.042602703720719
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,13,0.07,0.0235073668262498
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,14,0.05,-0.00128590012652015
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,15,0.025,-0.0311984191597873
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,16,-0.00499999999999999,-0.0654976876336873
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,17,-0.04,-0.103290121961318
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,18,-0.08,-0.143510866581173
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,19,-0.125,-0.184909264421017
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,20,-0.175,-0.226027441594244
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,21,-0.23,-0.265166970430481
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,22,-0.29,-0.300332348142556
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,23,-0.355,-0.32912088392258
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,24,-0.425,-0.348444078638194
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,25,-0.5,
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,26,0.2,0.203042635751593
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,27,0.2,0.203042635751593
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,28,0.2,0.203042635751593
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,29,0.2,0.203042635751593
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,30,0.2,0.203042635751593
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,31,0,-0.0599027235520832
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,32,0,-0.0599027235520832
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,33,0,-0.0599027235520832
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,34,0,-0.0599027235520832
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,35,0,-0.0599027235520832
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,36,-0.1,-0.162417778093204
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,37,-0.1,-0.162417778093204
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,38,-0.1,-0.162417778093204
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,39,-0.1,-0.162417778093204
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,40,-0.1,-0.162417778093204
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,41,-0.2,-0.244620506622356
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,42,0.2,0.203042635751593
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,43,0.2,0.203042635751593
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,44,0.2,0.203042635751593
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,45,0.2,0.203042635751593
29,0.8,4.6,3.4,3.1,Intrinsic,3.1,46,0.2,0.203042635751593
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,1,0.3,0.458880590824966
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,2,0.3,0.458880590824966
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,3,0.3,0.458880590824966
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,4,0.3,0.458880590824966
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,5,0.3,0.458880590824966
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,6,0.1,0.0652299933809483
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,7,0.1,0.0652299933809483
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,8,0.1,0.0652299933809483
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,9,0.1,0.0652299933809483
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,10,0.1,0.0652299933809483
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,11,0.095,0.0580605232034786
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,12,0.085,0.0440733772861931
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,13,0.07,0.0239583364021227
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,14,0.05,-0.00128453769911394
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,15,0.025,-0.0303866914228958
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,16,-0.00499999999999999,-0.0618672543703057
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,17,-0.04,-0.0941040508014038
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,18,-0.08,-0.12542010277166
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,19,-0.125,-0.154186583571252
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,20,-0.175,-0.178943665056462
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,21,-0.23,-0.198541549214843
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,22,-0.29,-0.212305628973465
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,23,-0.355,-0.22023351380845
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,24,-0.425,-0.223242926835871
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,25,-0.5,
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,26,0.2,0.234718681637722
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,27,0.2,0.234718681637722
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,28,0.2,0.234718681637722
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,29,0.2,0.234718681637722
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,30,0.2,0.234718681637722
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,31,0,-0.0568734768950286
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,32,0,-0.0568734768950286
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,33,0,-0.0568734768950286
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,34,0,-0.0568734768950286
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,35,0,-0.0568734768950286
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,36,-0.1,-0.139011943281918
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,37,-0.1,-0.139011943281918
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,38,-0.1,-0.139011943281918
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,39,-0.1,-0.139011943281918
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,40,-0.1,-0.139011943281918
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,41,-0.2,-0.188769525963312
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,42,0.2,0.234718681637722
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,43,0.2,0.234718681637722
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,44,0.2,0.234718681637722
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,45,0.2,0.234718681637722
30,0.8,4.6,3.4,3.9,Intrinsic,3.1,46,0.2,0.234718681637722
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,1,0.3,0.205410022151827
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,2,0.3,0.205410022151827
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,3,0.3,0.205410022151827
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,4,0.3,0.205410022151827
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,5,0.3,0.205410022151827
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,6,0.1,0.0433501626182747
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,7,0.1,0.0433501626182747
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,8,0.1,0.0433501626182747
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,9,0.1,0.0433501626182747
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,10,0.1,0.0433501626182747
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,11,0.095,0.0389995595464935
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,12,0.085,0.0302468965724732
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,13,0.07,0.0169859161881831
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,14,0.05,-0.00095165821471988
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,15,0.025,-0.02380843595841
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,16,-0.00499999999999999,-0.051921076186464
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,17,-0.04,-0.085751661434659
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,18,-0.08,-0.125938797137075
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,19,-0.125,-0.17338468850451
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,20,-0.175,-0.229413852779843
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,21,-0.23,-0.296091485938339
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,22,-0.29,-0.376958329019849
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,23,-0.355,-0.479154151876757
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,24,-0.425,-0.622987157698681
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,25,-0.5,
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,26,0.2,0.127074717673908
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,27,0.2,0.127074717673908
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,28,0.2,0.127074717673908
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,29,0.2,0.127074717673908
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,30,0.2,0.127074717673908
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,31,0,-0.0471812095624558
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,32,0,-0.0471812095624558
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,33,0,-0.0471812095624558
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,34,0,-0.0471812095624558
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,35,0,-0.0471812095624558
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,36,-0.1,-0.146711661452156
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,37,-0.1,-0.146711661452156
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,38,-0.1,-0.146711661452156
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,39,-0.1,-0.146711661452156
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,40,-0.1,-0.146711661452156
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,41,-0.2,-0.25898370960981
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,42,0.2,0.127074717673908
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,43,0.2,0.127074717673908
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,44,0.2,0.127074717673908
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,45,0.2,0.127074717673908
31,0.8,4.6,4.6,2.3,Intrinsic,3.1,46,0.2,0.127074717673908
32,0.8,4.6,4.6,3.1,Intrinsic,3.1,1,0.3,0.224954615497998
32,0.8,4.6,4.6,3.1,Intrinsic,3.1,2,0.3,0.224954615497998
32,0.8,4.6,4.6,3.1,Intrinsic,3.1,3,0.3,0.224954615497998
32,0.8,4.6,4.6,3.1,Intrinsic,3.1,4,0.3,0.224954615497998
